id,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17,ID18,ID19,ID20,ID21,ID22,ID23,ID24,ID25,ID26,ID27,ID28,ID29,ID30,ID31,ID32,ID33,ID34,ID35,ID36,ID37,ID38,ID39,ID40,ID41,ID42,ID43,ID44,ID45,ID46,ID47,ID48,ID49,ID50,ID51,ID52,ID53,ID54,ID55,ID56,ID57,ID58,ID59,ID60,ID61,ID62,ID63,ID64,ID65,ID66,ID67,ID68,ID69,ID70,ID71,ID72,ID73,ID74,ID75,ID76,ID77,ID78,ID79,ID80,ID81,ID82,ID83,ID84,ID85,ID86,ID87,ID88,ID89,ID90
P74,3.43335997,2.27206206,1.59071004,2.04401307,2.16042751,2.00020964,3.37956623,1.67357078,2.12608902,2.38853258,4.46386628,2.76857741,4.68177368,3.06251071,-0.04829905,2.12764531,3.02189813,2.45782944,0.62698963,2.98968522,2.32391507,2.55883356,1.50175605,2.72925545,0.84210494,1.68790184,1.11533949,2.63882935,2.78764613,3.53718834,2.05818968,2.8217096,3.12667687,2.72669209,3.07644014,2.85994597,2.98224812,2.55387558,2.18439039,2.42831847,2.49706847,3.18988383,3.30773718,2.42586782,1.28597776,2.36536331,2.30824598,1.30186037,1.86802814,2.54688242,2.20066783,2.73598254,1.45063042,1.93583279,1.60772361,2.87366249,2.48567526,2.3409787,2.22416458,-0.01600187,2.21219549,1.02267056,1.58258493,1.34172733,0.75761441,1.54943687,1.65354052,1.47441318,0.66129761,0.70174556,1.61836949,1.46405216,1.70957946,2.10353019,1.74128873,0.74336126,3.05027738,2.26845828,2.49428991,2.53801524,2.367388,2.15779288,2.80559103,3.23518239,3.00535305,1.81553043,1.88221044,1.70580599,0.55086174,2.08280198
P75,2.95274247,2.05036273,1.42856316,2.13053579,1.85009984,1.84406983,3.28114717,1.32303058,1.95932412,2.22132248,4.42614895,2.92580326,2.5430125,2.98976578,-0.05972664,1.49950211,2.51406679,2.11633903,0.23693964,2.30632168,1.99424266,2.22529958,0.9937563,2.11982553,0.44503254,1.46786434,1.0315248,1.89629467,1.59596529,3.46050576,1.36821591,2.04048739,2.61493121,2.56473326,2.49076881,2.20335641,2.47407142,1.87801297,1.759705,1.70942855,2.0542322,2.65351353,3.36806572,2.24273084,1.18719059,2.26375663,2.16260999,1.03015047,1.77845308,2.44887896,2.10118715,2.6186968,1.14888284,1.85474411,1.26128056,2.86561453,2.27639796,2.05673761,1.23941102,-0.22226452,1.86209798,0.72406967,1.0961993,0.70505274,0.52370674,1.25264446,1.02741993,0.66752584,0.18179279,0.24116677,1.26843248,0.69564627,1.24009889,1.45604556,1.30548978,0.24140864,2.64469112,1.90413356,1.88983451,1.86972804,1.57189152,1.55161343,2.02853646,2.09315054,2.31787213,1.33899736,1.45487454,1.77128208,0.35998758,1.48371239
P76,3.4717278,2.0871922,1.7345756,2.2673044,2.2499815,2.2465197,3.6856624,1.6268487,1.9144532,2.2734451,4.6558633,2.5000861,2.5790863,3.1853478,-0.2162115,2.1221213,3.063208,2.491304,0.6346381,2.550157,2.4838947,2.4218848,1.3537101,2.5066409,0.7664283,1.9942001,1.3590216,2.359809,2.2155442,3.7243825,1.7794798,2.9186526,3.3700053,2.9017719,2.7504534,2.5361988,2.8490471,2.4670181,2.2997161,2.4795117,2.4463335,3.2525153,3.6964323,2.3669724,1.1989564,2.5591835,2.3051693,1.2811849,1.9687182,2.9367541,2.2886435,2.6978639,1.4493208,1.8253902,1.3314246,2.8761672,2.43677,2.2504523,2.4795106,-0.1600275,2.1592407,1.0665574,1.6801154,1.5960041,0.8986445,1.937515,1.4878809,1.5420455,0.6411685,0.710549,1.8057899,1.0194519,1.8749515,1.6043743,1.4540115,0.6000567,3.1902722,2.428594,2.1273038,2.2529077,1.9578255,1.8031588,2.7683902,3.6039803,2.9361206,1.9805639,1.7179783,1.8644947,0.4740225,1.256355
P77,2.3225855,2.0250818,1.2521481,0.9937589,2.0007471,1.805722,3.0444316,1.5615574,1.1015503,1.747012,3.061109,1.7005582,1.5273601,2.0601514,-0.6516973,0.8216236,1.7798681,1.7932693,-0.9849237,1.4143662,0.9501112,1.7791961,0.1006133,1.4234203,1.0384394,0.7041594,0.04955,1.0688649,1.1429752,1.5266151,0.9543891,1.1047995,1.908125,1.3908166,1.7220661,1.8000385,2.3107584,1.0454133,1.0037765,1.1373298,1.3877973,1.835431,2.4098631,1.8150036,0.6594076,2.1705751,2.9132638,0.9860294,0.9723809,1.8919561,1.9810658,1.6760011,1.635082,1.5817598,0.7426185,2.6136889,1.4618136,2.0409744,1.8523442,-0.7530401,1.4188428,-0.1687865,0.8704659,0.3368603,-0.2297995,1.8068226,1.0971053,1.3090071,-0.5397022,-0.1480072,0.7158182,0.1606725,1.7344775,1.1238558,0.2580258,0.2944034,1.9473727,1.3993139,2.0238057,2.1253202,1.6263815,0.6192365,2.0319959,3.5611076,1.4633349,0.1245552,2.3456124,1.2335242,0.1987074,0.7132028
P78,2.39083406,2.10062101,1.42078806,1.08016081,2.15869246,2.10696023,3.05772329,1.78961776,1.27654278,1.90264706,2.80904148,1.71977992,1.70456157,1.94260173,-0.60977198,0.92683007,2.03414237,1.96837759,-0.7749194,1.46475798,1.12880785,1.85941378,0.12967549,1.24327083,1.19592923,0.85221649,0.23915204,1.20506781,1.20281461,1.6123604,1.26687821,1.36880008,1.87641838,1.4797471,1.77352387,1.94999676,2.55971301,1.12742051,1.19851669,1.09724825,1.14204199,2.9292984,2.36110742,1.84495026,0.4894666,2.31732279,2.84029949,1.15121123,1.28134033,2.00187552,1.33356771,1.84352451,1.72150682,1.66273002,1.10380506,2.49800991,1.56182408,2.10358799,1.89151243,-0.76492136,1.57959436,-0.31532281,1.05549306,0.18278408,-0.07427342,1.18625719,1.27634802,1.23985949,-0.28321156,-0.29743944,0.760872,0.23116435,1.81006568,0.74840448,0.49192908,0.3450971,1.84515788,1.31527447,1.45221358,2.19555303,1.73320887,0.69625819,2.04975,3.39887268,1.45133404,0.44262112,1.05962493,1.11533291,0.2436713,0.77058929
P79,1.9985402,1.1757634,0.5330098,0.9347311,1.2874981,1.1598633,2.4040868,0.7316963,0.8874059,1.0741476,3.1695182,1.9549979,1.1087212,2.0067449,-0.8933778,1.3246328,2.0584047,1.0725707,-0.6964518,1.4329247,1.1571086,1.0038707,0.2058811,1.5543745,-0.2366756,0.6726492,0.4371426,1.1840994,1.7231946,1.7777795,0.7146676,1.4394827,1.6083861,1.504756,1.8573843,1.8118298,1.9794804,1.4692648,1.1752341,1.1060424,1.1033062,3.3535853,2.0508683,1.3233979,0.1491828,1.8178568,1.378589,0.2880537,0.8847554,1.5025933,1.0484388,1.5461077,0.3347782,0.5430561,0.2188785,2.1885384,1.3911981,1.2542814,1.0137085,-1.0240572,1.3716658,-0.2228502,0.5610093,0.7745038,0.0181737,1.0639723,1.1855025,0.3581,-0.4569962,-0.2137914,0.5934768,0.3449148,0.7071594,0.9609916,0.7164363,-0.2316589,1.9625317,1.1437073,1.2757709,1.6346654,1.2528201,0.7548512,1.4961819,2.6186356,1.7085991,0.6462585,0.6383987,0.8866552,-0.3119828,0.6588385
P80,2.70149478,2.02522689,1.24321851,1.39540334,2.04986477,2.74499003,3.01660717,1.57879428,1.60472878,1.70460909,3.65624598,2.0522305,1.77418644,2.14030361,0.09108794,1.43375041,2.23972566,2.10396915,0.0949863,2.18967528,1.81485791,1.66071207,0.65596368,1.99982478,0.79388183,1.25486052,0.79016668,1.47103414,1.80701907,2.11271245,1.28136427,1.60284801,2.30634859,1.71827587,1.99783704,2.20932459,2.64595347,1.65089045,2.03569672,1.66049516,1.80658566,3.28430706,2.34536965,2.00709246,1.05176825,2.23592568,1.88528954,1.05121788,1.37918603,2.50247083,1.68702675,2.14477212,1.23607884,1.7130182,1.02143007,2.88475866,1.52664279,1.80553031,1.9152827,-0.58914051,1.83628677,0.32171887,1.24644461,1.05327628,0.31222573,2.13453647,1.55906395,1.22095497,-0.03501562,0.35722953,1.37932246,0.78557679,1.45185732,1.48911808,1.11350439,0.33425633,2.14682338,1.58129863,1.70234588,2.2083217,1.80563963,1.22767461,2.35964766,3.79252829,2.19887697,1.32457976,2.20327301,1.43438975,0.02671948,1.02327678
P81,3.1173501,2.3649703,1.5760525,1.6064202,2.8744239,2.3125594,4.4154503,2.3375441,1.566315,2.5019944,3.1157716,1.9951985,1.6877469,2.1472631,0.3798413,1.6504156,1.595081,2.1063752,-0.7773551,2.1572889,1.5984136,2.9040216,0.2446829,1.695287,1.5980135,0.8985567,0.2084795,0.79741,1.4817548,1.4039134,1.2256303,1.3706217,2.4238151,1.8259791,1.9463507,2.2057818,3.7776903,2.8271696,1.3012682,1.6403623,1.9993013,2.5014486,1.8704756,1.9526817,0.8971556,2.7424692,3.1174476,1.4638629,1.2561105,2.5645666,1.9163824,2.097006,2.9004786,1.6128929,1.0970625,2.7930261,1.1243542,2.5590537,1.823319,-0.5622377,1.5677252,-0.3010116,1.5300443,0.3274987,0.2147816,1.9613504,1.7099807,1.363733,0.5069086,-0.1438009,1.5638197,0.6175591,1.8762467,1.237862,0.9163762,0.7950926,3.0310818,1.8680063,2.8292001,2.4916318,2.3307504,1.7225631,5.0040434,4.248355,2.0772632,0.5631627,2.424942,1.0661878,0.6724618,1.0092199
P82,2.402695448,2.141692638,1.576379138,1.194774659,3.279217404,2.23842407,3.651935048,2.445145939,1.467950034,2.135388298,3.071847571,1.785950796,1.763785655,2.074525908,-0.357629771,1.303953496,1.477294615,2.237511729,-0.953218976,1.688395696,0.879807789,2.566162787,0.227882188,1.555445323,1.420404592,0.788120893,0.385821649,0.903098264,1.774856818,1.353591946,1.252011587,1.163466053,2.35411786,1.854195193,2.07815635,2.159437603,3.664571566,2.497005744,1.771927785,2.265378297,1.39445532,2.611496608,1.683098741,1.841934645,0.636197833,2.266912807,3.06744409,1.259482249,1.111069177,1.954974877,1.901452437,1.913331996,2.386430852,1.614060124,1.05003446,2.495114854,1.068612625,2.143283358,1.43360736,-0.465465498,1.223616416,-0.211117391,1.389350303,0.350497392,-0.016475945,1.813725959,2.173992659,1.27528055,0.002745788,0.08499442,1.396212808,0.539444592,1.917396379,1.107162051,0.930603575,0.809623581,3.673586443,1.873758714,2.623008056,2.40361135,2.264599456,1.18377403,3.297342331,3.923892062,1.752412305,0.88519856,1.891874936,1.025411431,-0.037699184,0.769407482
P83,2.823171957,2.726833122,1.933334961,0.996182084,3.319438142,2.327930109,3.64521711,2.386364533,1.691766372,2.414228202,2.985225493,1.656716315,2.377189528,2.086106029,-0.400752195,1.252658951,1.599335874,2.471443467,-0.852831144,1.871204081,0.765006351,2.791217702,0.032895932,1.328453413,1.990559859,0.882897173,0.442314406,1.295528847,1.675447234,1.440121385,1.559068769,1.346032382,2.624181236,1.96813249,2.217800227,2.103135261,3.149261634,1.739604007,1.524625552,1.829342015,1.413950586,1.729531461,2.179865118,2.111188927,0.819144102,2.688393489,3.0134174,1.657271456,1.474101811,1.768080739,1.938865391,2.204655892,2.830104089,1.945287637,1.484129516,2.771906377,1.333547385,2.661880514,1.43586619,-0.281307735,1.519302913,-0.071845108,1.275721755,0.416458611,0.080098981,1.400438193,1.991961102,1.772226984,0.000554317,0.214841136,1.529029235,0.450318436,2.271922704,0.995254815,0.721097599,1.251251217,2.93656104,1.992265961,2.39423143,2.743722502,3.359086132,1.066605116,3.022719099,3.678948559,1.83316332,0.78964221,1.844841552,1.099128819,0.074250252,0.928106269
P84,2.85382095,2.52449259,2.01470897,1.32170957,2.80471815,2.70128115,3.6520312,2.42555984,1.83477733,2.42116574,3.72867797,1.95842483,1.83053254,2.49231534,0.31730645,1.46022279,1.9580595,2.69891773,-0.25001607,2.13513252,1.36019026,2.78258495,0.476837,1.70122101,1.85486185,1.12255212,0.55898064,1.78706853,1.58735833,1.65512527,1.61899498,1.51404649,2.62365405,2.50511952,2.19385301,2.3838923,3.17597609,1.90719751,2.41050273,1.92198537,1.6248777,2.51919481,2.50060039,2.45705045,1.05831606,2.52064535,2.87801209,1.76681898,1.52595663,2.00568708,2.65282708,2.58090378,3.07141991,2.09571179,1.74959158,3.00191154,1.52775462,2.67412519,1.24798742,0.48697719,1.64714148,0.01794347,1.4393918,0.39417873,0.42127176,2.03005693,1.80448988,1.96178693,0.10831334,0.70939429,1.69732087,0.5608535,2.28071128,1.52835315,0.75306215,1.29296174,2.7816196,2.31189708,2.97220206,2.84447643,2.79919425,1.42342841,3.14020755,4.11793382,2.24571811,1.21179031,3.08854101,1.33139418,0.21657233,1.12444601
P85,2.67588753,2.02033132,1.09893968,1.41184762,2.25821444,1.96073204,3.80379968,2.06053902,1.49558536,2.67949177,4.08605616,2.04737149,1.99812836,2.38098067,-0.62668006,1.34162944,1.97127025,1.96176088,-0.29417656,1.85053434,1.80780459,2.39372953,0.66401934,1.62751195,0.60827677,1.09412719,0.43901502,1.83475676,1.98927939,2.12570219,1.05784249,1.8550285,2.32235429,2.26017326,2.19269445,2.07461376,2.4547837,1.80041444,1.54284476,1.95582377,1.76156672,2.68448723,2.30115538,1.73051565,0.57315343,2.16252164,1.82356237,0.96618154,1.3739563,2.07695597,2.09068834,2.33812598,1.65150152,1.5823088,0.9802623,2.47589348,1.75403135,1.85520698,1.21864463,-0.59591562,1.40791316,0.07563279,0.98598531,0.74811254,0.4358791,1.73503595,1.13223974,0.84608665,0.19556367,0.03680316,1.10733579,0.55841573,1.50670011,1.65411373,1.6147704,0.39913304,2.85213901,1.74536996,2.17776936,2.05646126,1.93227602,1.33781076,2.52811697,3.73466204,2.12349527,1.1654442,1.30951052,1.17675752,0.90040404,0.82128443
P86,2.22917251,2.00348871,1.17432248,1.22524751,2.32973316,1.70941442,3.36496927,1.95216229,1.32729619,2.3946203,3.15782364,1.78575979,1.68970203,2.12495009,-0.97566411,1.34263032,1.88242585,1.80854335,-0.76288136,1.48533299,1.34723217,2.00589196,0.16892942,1.73586219,0.7517259,0.67548752,0.12416601,1.25524228,1.54759948,1.77633947,0.97156136,1.466918,2.35836038,2.06354939,2.01675631,1.93533297,2.16508851,1.42099897,1.70381907,1.47955452,1.19561363,2.86870438,1.78493498,1.54094254,0.40129135,1.91651639,1.94512418,1.09612464,1.28986617,1.82791419,1.60960248,1.77071509,1.50853544,1.44651592,0.76627237,2.28528513,1.33240414,2.05939438,1.24083512,-0.98498714,1.13626633,-0.41477149,0.69018823,0.04929553,-0.0499251,1.4325155,1.12307689,0.79728535,-0.03608291,-0.42498428,0.66246708,0.31988466,1.55720846,1.20640113,1.30236298,0.30421994,2.52826962,1.72076909,1.88576478,2.2408534,1.93616551,0.99252585,2.4859929,3.41132403,1.82590302,0.65035915,0.9784936,1.13854844,0.62173629,0.68502276
P87,2.38239121,1.57007713,0.73674351,0.89557798,1.83555738,1.19804669,2.93567963,1.2358312,1.06003914,1.52268357,2.97273567,1.53323563,1.2628027,1.74558009,-1.0221176,0.72187597,1.66461881,1.27203384,-0.92182473,1.23159784,0.71039962,1.55568933,-0.10600024,1.73886896,0.29272346,0.39385643,-0.09696374,0.82828251,1.1820788,1.24142794,0.57760453,1.05797585,2.1350478,1.49580937,1.77417871,1.61705305,1.91653564,1.16520232,0.67516614,0.96087506,0.95983959,2.76297913,1.99770268,1.30371097,0.10360693,1.93890706,1.47049192,0.66592318,0.83590836,1.60165498,1.07908527,1.63025057,1.28564725,0.79295737,0.49580938,1.77918084,0.98477456,1.54845694,0.54215463,-1.06357713,0.79279568,-0.69193051,0.48725869,0.2200418,-0.35783622,0.76503204,1.09721062,0.37582477,-0.47466496,-0.65849975,0.53105071,-0.06261871,0.87751609,0.7137206,0.52765128,-0.21939443,1.90611587,1.27456818,1.51983586,1.71874869,1.50372001,0.6084415,1.69982865,2.88311988,1.61788504,0.16672135,0.95106695,0.70546597,-0.38595569,0.57771854
P88,3.17590708,2.19866018,1.43126695,1.97167504,2.31202605,1.79666874,3.31097942,1.82820078,2.20809706,2.39456123,4.19630149,2.51089155,2.22029039,2.71513478,0.08128221,2.07923435,2.69230202,2.67787471,0.61951005,2.2832852,2.34022399,2.96718138,1.51996812,2.54217888,1.37546349,1.74667372,1.58985207,2.69384708,2.83186519,3.61341447,1.83018662,2.49273222,3.54574132,3.03819926,3.07851311,2.84426869,3.16170287,2.61186037,2.54820989,2.8317676,3.0656846,3.20080692,2.68418359,2.00479372,0.83756249,2.04408563,2.05757421,1.25514627,1.7940724,2.4173653,1.96625239,2.1860189,1.53082685,1.95403281,1.35005658,2.5781224,2.0784001,1.92828468,2.24989827,0.05188087,2.10716418,0.7064067,1.5968328,2.34515872,0.76276653,2.35219604,1.90991786,1.9528285,0.88768956,0.92995854,1.81431028,1.49797539,2.63269305,2.26543511,2.24505802,0.89987729,3.27787764,2.7113522,2.93058454,2.56024362,2.74140968,2.09988797,3.20193553,4.073288,2.77231719,2.61900396,1.59854867,1.47524197,0.28269096,1.19511689
P89,2.85095755,2.29192944,1.57788478,1.71471681,2.35665933,2.23498753,3.46259382,1.7588931,1.81106027,2.53200297,3.85223118,2.27171582,2.77790892,2.61259998,0.1438259,2.34374225,2.81976361,3.18843452,0.59122429,2.81566348,2.63807083,2.86948825,1.40162023,2.07905636,2.28706739,2.16713719,1.67531026,2.58495778,2.50697333,2.84163135,2.02647128,2.55025175,3.46561549,2.77877661,2.89754333,2.66091509,3.51664115,2.84049645,2.89213374,2.98014043,2.92411493,2.86352185,2.664082,1.97993599,0.75046466,2.78646834,2.11699341,1.56073624,1.82261341,3.07512917,2.14605563,2.50043846,1.88485161,2.03596341,1.36142877,3.04333454,1.95137468,2.60883988,2.61902013,-0.08074534,2.88453082,0.95846966,2.1158639,2.21429111,1.11588177,2.86458758,2.72856435,2.43471519,0.94120468,1.32207775,2.33804518,1.45133416,2.73708539,2.14245875,1.81851269,1.36254225,3.14294661,2.95148036,3.05067147,3.06519955,3.07016225,2.08844697,3.68074675,4.70505169,2.90215407,2.9691457,2.01120802,1.64410058,-0.07813077,1.16659973
P90,2.9861876,1.8866973,1.2449142,1.7367134,2.0371259,1.6523648,3.3102011,1.5619089,1.6789155,2.2355033,4.4276926,2.2582198,2.1890194,2.4818692,-0.1677509,2.1942827,2.5758629,2.5944493,0.3988938,2.4197264,2.4924109,2.7576656,1.2359846,2.1553172,1.376868,1.8388632,1.4705313,2.7718738,2.6289885,3.0817562,1.7099616,2.5487863,3.0815001,2.6454384,2.918356,2.5126081,3.0691935,2.4688697,2.5463175,2.5731262,3.0771069,3.0025441,2.4156604,1.8260457,0.588605,2.2076928,1.784495,1.210946,1.7552319,3.185475,1.8740318,2.0379748,1.1110169,1.8923019,0.8931299,2.6400631,1.8432007,1.8749734,2.2528754,-0.1144499,2.3537808,0.7904134,1.7727938,2.2436103,0.775017,2.3377578,2.1105756,1.6754531,0.8045258,0.9913112,1.5842319,1.3628382,2.3723515,2.1093512,1.8221782,0.7408465,2.8953072,2.4999267,2.731822,2.4762731,2.7524876,1.787862,3.1127595,4.2283689,2.966452,2.3990817,1.3228044,1.2085423,-0.1510773,1.0494601
P91,2.9437733,2.3492363,1.8142413,2.2724738,2.342072,2.0568057,3.6413852,1.9042533,2.3107404,2.473243,5.0958903,2.5894485,2.7610646,3.0381126,-0.2738768,2.2970796,2.9480937,2.6419919,0.1283744,2.6036154,2.7267482,3.0755388,1.6749427,2.6510234,1.3389635,2.0781958,1.8055933,2.8198557,2.5141847,3.1516344,1.5243062,2.5716787,2.8880053,2.7918247,2.8729507,2.7103802,2.7313071,2.4122208,2.2504947,2.2355628,2.6120439,3.2114975,2.4673441,1.7916792,0.5102895,2.4026673,2.2322147,1.6060483,1.9970283,4.930264,2.2888521,2.7055259,1.6149802,2.0760856,1.4658118,2.8210457,2.4051374,2.3591111,2.1738439,-0.1570643,2.256825,1.2542798,1.7482492,1.6592007,1.151996,2.3134868,1.8473913,1.8961862,1.1055066,1.2568364,1.9891228,1.7768966,1.9301321,1.8885908,1.5241776,0.6223919,2.7911697,2.3374855,2.4229996,2.22218,2.1102349,1.7127317,2.590529,3.2535509,2.7131052,1.5357884,1.4812563,1.2285369,-0.1571471,1.0557915
P92,3.13621902,2.26946154,1.99087033,1.10499768,2.78120309,2.38830545,3.57679633,2.20173788,1.84615839,2.43074443,3.42824217,1.53714875,1.49526521,1.76375878,-0.23124046,0.93775741,1.8134775,2.74659192,-1.36059267,2.05953796,1.20856981,2.59441349,0.05536689,1.52757528,2.13013995,0.98818415,0.2256569,1.29380735,1.42523243,1.42823473,1.70901774,1.51609682,2.28912157,2.38861403,2.16824741,2.11460009,3.32254936,1.23659772,1.63496166,1.50305088,1.30417676,1.83492061,2.15954094,2.115256,-0.11124201,2.27652829,2.23309867,1.90665097,1.38561506,2.64244443,1.64588801,2.52703361,3.10525896,2.13976777,1.71832711,3.01886206,1.33121326,2.99795549,0.79344846,0.0779806,1.63224612,-0.14794149,1.53915448,-0.57768618,0.4609925,0.95774883,1.81273103,2.13677764,-0.25922282,0.19050845,1.25384281,0.40469468,2.64631807,0.67439378,0.54301531,1.50609956,2.08294388,1.47571323,2.18924381,3.06400775,2.65178885,1.06391911,2.85607988,3.47380577,1.55501912,0.17946804,1.24706947,0.3368651,-0.16689256,0.72801118
P93,2.2936011,2.09194287,1.2752443,1.12956995,2.06266245,1.65740468,3.20425491,2.00274767,1.33149904,1.82979842,3.57721005,1.35770527,1.63731322,1.926491,-0.8330269,0.92520971,1.94759281,2.10019915,-1.01389492,1.51835064,1.00253478,2.1507244,0.21900017,1.4462182,1.21282783,0.6300618,0.06515426,1.90788644,1.45777378,1.37580686,1.0150571,1.37810563,2.06596398,1.87216237,2.06653474,1.85610806,2.4008465,1.19526257,1.3588738,1.41492046,1.45960677,1.15404064,1.90451026,1.55680967,0.27565271,1.79395807,2.61653016,1.13390719,1.06798977,1.8650727,1.24416119,1.82593024,2.2421095,1.65366278,0.91361181,2.18255461,1.07698408,2.00345952,0.97816196,-0.90938216,1.19241614,-0.27333539,0.9776056,0.10627869,-0.15862945,1.19416419,1.20338083,1.21002979,-0.18301021,-0.06666869,1.06916989,0.22911599,1.69831487,0.34542181,0.52971894,0.41626095,2.01425749,1.45009498,1.99066218,2.13963942,1.70526164,0.5946547,2.17180226,3.67536415,1.65078811,0.52484642,0.82293011,0.59342241,0.10208281,0.65998096
P94,2.606875272,2.496767354,2.058733304,1.168422628,2.668769939,2.133205827,3.601002048,2.1419186,1.630079441,2.484196729,3.271052918,1.171709816,1.522844924,1.89202973,-0.311577849,0.846402872,1.851814482,2.466994012,-1.160071287,1.978459395,0.889853147,2.667582743,0.005877689,1.686730612,1.960784543,0.821620139,0.06428796,1.328283187,1.321118678,1.198077731,1.391709828,1.120503973,2.358950617,2.079634726,2.008499805,2.120892523,3.043511716,1.003153452,1.042546117,1.19251989,1.369562021,2.215533854,2.318099918,2.195266621,0.516766151,2.323966499,2.600081674,1.911739897,1.390107451,2.100499378,1.612300216,2.330089838,2.944155678,2.164140619,1.544595974,2.807672243,1.210118977,2.801098651,0.934295541,-0.189047846,1.394080781,-0.379217042,1.304528977,-0.025445162,0.199588412,0.833308008,1.848315754,1.896153226,-0.219126802,-0.013473786,0.980231062,0.195911403,2.400548262,0.46875952,0.454234679,1.150192741,2.110013802,1.662509804,1.959516526,2.856246477,2.385017217,0.82087547,2.714583805,3.583483437,1.326045642,0.408158035,1.109746674,0.522348569,0.249291542,0.897941147
P95,2.212610626,2.279314976,1.624391268,1.190015545,3.63050871,1.899964504,3.427080356,2.337423858,1.437016477,1.987041518,3.141839893,1.3179241,1.569510252,2.271914591,0.009471286,0.994358501,1.720762661,2.180781982,-0.532129462,1.663740003,0.750563064,2.583204153,0.112862013,1.194092811,1.43053807,0.85117959,0.241267496,1.050508669,1.539735911,1.417340939,1.188619833,1.048597641,2.053378444,1.695561869,2.02491434,1.976096386,2.608167152,1.09977761,1.632823169,1.859546332,1.376126117,1.76032419,2.333694665,2.213592118,0.73296975,2.042918123,3.085882846,1.345495815,1.170688448,1.58832716,1.39775487,1.927580153,3.187223623,1.678196522,0.919421985,2.53225758,1.158081984,2.305852523,1.365094988,-0.169288691,1.142482139,-0.253818198,1.01821355,0.735038467,0.076393081,0.937999931,2.20838644,1.396102149,0.058800865,0.196644401,1.368598513,0.154871616,1.802973671,0.563554455,0.444486074,0.756939335,2.922343158,1.66708272,2.303469928,2.292504053,2.004950933,0.656754174,2.48482984,3.73654295,1.415413209,0.655350647,1.45312156,1.040255368,0.41882083,1.102210978
P96,2.015010477,2.186560253,1.58120945,0.963585723,3.220746045,1.860731633,3.330861017,2.3198457,1.396734243,1.849088975,2.969344884,1.209533356,1.35258947,1.888426348,-0.287071679,1.052046175,1.74097208,2.270145534,-0.79518123,1.484772747,0.816926086,2.522349709,-0.050008841,1.292605856,1.351679814,0.624261319,0.142430051,0.815670639,1.3934465,1.294181137,1.214562327,0.936964089,1.955534009,1.610971471,2.031771655,2.047347172,2.559549254,1.104406915,1.56553332,1.71666539,1.221590887,1.744450608,2.14801527,2.008639099,0.699753495,1.932844714,3.040930418,1.239995229,0.977874419,1.507311891,1.260905431,1.868172756,2.706388515,1.600030262,0.852006961,2.328601592,1.031782971,2.174455731,1.110078545,-0.288925105,1.202599477,-0.169671802,1.081481287,0.406331777,-0.154219921,1.084481228,2.024138595,1.332023405,-0.124848541,-0.002277361,1.167646518,0.063273401,1.782558076,0.512535953,0.384827897,0.532539765,2.821373998,1.584785912,2.13462981,2.370606555,1.95087916,0.541746184,2.375440408,3.682819645,1.324486338,0.396488919,1.321792935,1.090750641,0.151037848,0.865351074
P97,2.43419073,2.61584672,1.940198,1.2586327,3.2096258,2.35636803,3.43388223,2.40530653,1.63874598,2.16744745,3.18437736,1.29601233,2.42064058,2.14782709,0.06697182,1.36778135,1.84545947,2.61664277,-0.35058224,1.75609973,0.9994005,2.72723024,0.26579451,1.50426716,1.88239306,0.96776008,0.54291332,1.36608572,1.63132815,1.50455474,1.51610931,1.19405692,2.35549409,1.95138529,2.26663907,2.21775121,2.93407513,1.35852808,1.68104102,1.87220461,1.54411923,2.01510557,2.49021469,2.36432989,0.98336449,2.36244564,3.39278798,1.6109147,1.34480988,1.68441301,1.87615177,2.17712932,2.69705855,1.98323006,1.29256718,2.71106481,1.01597128,2.59202724,1.25536698,-0.0453124,1.44052025,-0.14273632,1.43886985,0.65462707,0.0543672,1.49298036,2.08197943,1.83662318,0.07312951,0.2493969,1.30956093,0.3649656,2.19486713,1.0643621,0.60835816,1.16933744,2.93081187,1.98562627,2.39515087,2.71553501,2.36108322,0.92809637,2.5912064,3.74259365,1.56331248,0.61221181,2.53991858,1.14959044,0.34113033,1.04946472
P98,2.4275408,2.1017813,1.45210663,1.19838347,2.47000087,2.43994254,3.31273573,2.11923538,1.54012495,1.98909303,3.53708843,1.57218566,2.16761094,2.08408272,-0.30862238,1.04343966,1.98467837,2.19103265,-0.41677378,1.58334176,1.01324343,2.08767289,0.22217494,1.57133647,0.51607859,0.37665657,-0.09547405,1.57561924,0.97384313,1.25969342,0.45421586,1.13880725,2.00419397,1.79795364,2.00924738,1.87181555,2.55348289,1.45368826,1.68783103,1.47439068,1.32856382,2.22548024,2.4034953,2.10734662,1.22794917,1.99988366,2.87386875,1.2108085,1.41249443,1.88471166,2.23581849,1.76844407,1.78488239,1.48153492,0.91083723,2.23267884,1.13219949,2.07812739,0.96330748,-0.17134573,1.28242366,-0.26010795,1.09447596,0.48655851,-0.13988325,1.65874729,1.38474335,0.81184023,-0.49212279,0.19872683,0.64567817,-0.05973567,1.33330751,1.64280985,0.3339634,0.46463346,2.52746519,1.85872321,2.90639928,2.11653276,1.84173077,0.73554651,2.28842685,3.60996194,1.63788202,0.57836372,2.82734688,1.14596346,0.67330456,0.98260316
